"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총인원","본사종업원수","공장사무직종업원수","공장판매직종업원수","공장생산직종업원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지"
"3090000","3090000-114-1996-00220","19960628","","03","폐업","02","폐업","20010724","","","","02 9992473","395.60","132893","서울특별시 도봉구 쌍문동 648-0 ","","","(주)광화유통","2001-07-24 00:00:00","I","2018-08-31 23:59:59.0","기타식품판매업","203287.120412261    ","461538.686168914    ","기타식품판매업","2","4","주택가주변","지도","상수도전용","","","","","","","","","N","0","","",""
"3090000","3090000-114-1996-00289","19961218","","03","폐업","02","폐업","20030219","","","","02 9075811","408.16","132910","서울특별시 도봉구 창동 347-4 주공3단지 상가동 지층호","","","진성유통 할인매장","1999-04-21 00:00:00","I","2018-08-31 23:59:59.0","기타식품판매업","203794.927270997    ","460699.794608499    ","기타식품판매업","3","4","아파트지역","자율","상수도전용","","","","","","","","","N","0","","",""
"3090000","3090000-114-1997-00219","19970412","","03","폐업","02","폐업","20030313","","","","02 9061316","576.05","132858","서울특별시 도봉구 쌍문동 20-0 자하1층 ","","","엘지유통 쌍문점","1999-03-12 00:00:00","I","2018-08-31 23:59:59.0","기타식품판매업","202998.896551621    ","461818.506049631    ","기타식품판매업","","","아파트지역","기타","상수도전용","","","","","","","","","N","0","","",""
"3090000","3090000-114-1997-00285","19971010","","03","폐업","02","폐업","20000509","","","","02 9919993",".00","132919","서울특별시 도봉구 창동 601-107 ","","","농협유통도봉점","2000-05-09 00:00:00","I","2018-08-31 23:59:59.0","기타식품판매업","203410.901808798    ","459814.853611606    ","기타식품판매업","0","0","기타","기타","","","","","","","","","","N","0","","",""
"3090000","3090000-114-2001-00001","20011106","","03","폐업","02","폐업","20080625","","","","02 9925949","495.00","132863","서울특별시 도봉구 쌍문동 56-54 ","","","뉴월드마트","2003-01-30 00:00:00","I","2018-08-31 23:59:59.0","기타식품판매업","","","기타식품판매업","","","","","","","","","","","","","","N","0","","",""
"3090000","3090000-114-2002-00001","20020619","","03","폐업","02","폐업","20201203","","","","0222892530","2,790.00","132854","서울특별시 도봉구 방학동 717-6 빅마켓 ","서울특별시 도봉구 마들로 645 (방학동, 빅마켓)","01332","롯데쇼핑(주)VIC마켓도봉점","2020-12-03 14:49:47","U","2020-12-05 02:40:00.0","기타식품판매업","203920.444016775    ","462830.484935873    ","기타식품판매업","","","","","","","0","0","0","0","자가","","","N","2790","","",""
"3090000","3090000-114-2003-00001","20030416","","03","폐업","02","폐업","20031105","","","","","","132872","서울특별시 도봉구 쌍문동 215-1 ","","","K 마트","2003-04-16 00:00:00","I","2018-08-31 23:59:59.0","기타식품판매업","202807.230907617    ","461791.719629655    ","기타식품판매업","","","","","","","","","","","","","","N","0","","",""
"3090000","3090000-114-2011-00004","20110831","","03","폐업","02","폐업","20130719","","","","02 9909923","325.00","132907","서울특별시 도봉구 창동 297-16 ","서울특별시 도봉구 해등로12길 3 (창동)","01402","해남공판장","2012-06-12 09:20:44","I","2018-08-31 23:59:59.0","기타식품판매업","203589.033642356    ","461254.349369279    ","기타식품판매업","","","","","","","0","0","0","0","자가","","","N","325","","",""
"3090000","3090000-114-2018-00006","20181231","","03","폐업","02","폐업","20201027","","","","","1,209.73","132896","서울특별시 도봉구 쌍문동 711 금강아미움파크타운 지하1층 ","서울특별시 도봉구 방학로5길 33, 지하1층 (쌍문동, 금강아미움파크타운)","01391","금강식자재마트","2020-10-26 15:42:45","U","2020-10-28 02:40:00.0","기타식품판매업","203296.164641727    ","462113.860476609    ","기타식품판매업","","","","","","","","","","","자가","","","N","0","","",""
"3090000","3090000-114-2006-00001","20060605","","03","폐업","02","폐업","20110831","","","","02 9909923","325.00","132907","서울특별시 도봉구 창동 297-16 ","","","야채마루(창동본점)","2011-11-24 22:30:23","I","2018-08-31 23:59:59.0","기타식품판매업","203589.033642356    ","461254.349369279    ","기타식품판매업","","","","","","","0","0","0","0","","","","N","0","","",""
"3090000","3090000-114-2006-00002","20061102","","03","폐업","02","폐업","20151230","","","","02 908 8252","661.00","132040","서울특별시 도봉구 창동 27-3 주공19단지 종합상가 지하 19호 ","서울특별시 도봉구 노해로70길 46 (창동,주공19단지 종합상가 지하 19호)","01417","그랜드마트","2011-03-22 16:03:13","I","2018-08-31 23:59:59.0","기타식품판매업","204468.657003222    ","460879.97297526     ","기타식품판매업","","","","","","","0","0","0","0","자가","0","0","N","0","","",""
"3090000","3090000-114-2008-00001","20080226","","03","폐업","02","폐업","20080604","","","","","579.73","132820","서울특별시 도봉구 도봉동 616-16 지층 ","","","진영할인마트","2008-04-18 11:08:24","I","2018-08-31 23:59:59.0","기타식품판매업","203796.592569425    ","463428.090618911    ","기타식품판매업","","","","","상수도전용","","","1","5","","임대","","","N","0","","",""
"3090000","3090000-114-2008-00003","20080602","","03","폐업","02","폐업","20100324","","","","02  956 5672","579.67","132820","서울특별시 도봉구 도봉동 616-16 지하1층 ","","","가락할인마트","2008-06-19 15:11:08","I","2018-08-31 23:59:59.0","기타식품판매업","203796.592569425    ","463428.090618911    ","기타식품판매업","","","","","","","0","0","0","0","자가","","","N","0","","",""
"3090000","3090000-114-2008-00004","20080819","","03","폐업","02","폐업","20100325","","","","02 34931674","530.00","132932","서울특별시 도봉구 방학동 669-3 지하1층 ","","","(z)k-마트","2008-08-19 17:35:16","I","2018-08-31 23:59:59.0","기타식품판매업","202834.277755281    ","462194.074212594    ","기타식품판매업","","","","","상수도전용","","","1","1","","임대","","","N","0","","",""
"3090000","3090000-114-1996-00291","19960624","","03","폐업","02","폐업","19991230","","","","02 9929601","345.10","132861","서울특별시 도봉구 쌍문동 59-0 한양상가 지층1호 ","","","(주)세반유통","1999-12-31 00:00:00","I","2018-08-31 23:59:59.0","기타식품판매업","202694.452137399    ","461628.997404004    ","기타식품판매업","","","아파트지역","기타","상수도전용","","","","","","","","","N","0","","",""
"3090000","3090000-114-1996-00413","19960625","","03","폐업","02","폐업","20061102","","","","02 9950488","388.30","132040","서울특별시 도봉구 창동 27-0 주공19단지내상가 ","","","(주)해태유통 노원점","2006-02-09 00:00:00","I","2018-08-31 23:59:59.0","기타식품판매업","204414.113861369    ","460766.427103912    ","기타식품판매업","3","6","아파트지역","기타","상수도전용","","","","","","","","","N","0","","",""
"3090000","3090000-114-1996-00217","19960626","","03","폐업","02","폐업","20020527","","","","02 9995824","418.25","132872","서울특별시 도봉구 쌍문동 215-1 지하동 1층호","","","(주)덕영상사영일공판장","1999-08-10 00:00:00","I","2018-08-31 23:59:59.0","기타식품판매업","202807.230907617    ","461791.719629655    ","기타식품판매업","2","5","아파트지역","지도","상수도전용","","","","","","","","","N","0","","",""
"3090000","3090000-114-2004-00002","20040914","","03","폐업","02","폐업","20190917","","","","02 9992615","660.00","132921","서울특별시 도봉구 창동 630-1 ","서울특별시 도봉구 도봉로104길 70 (창동)","01462","(주)대일마스타푸드","2019-09-17 17:25:41","U","2019-09-19 02:40:00.0","기타식품판매업","203090.117343106    ","460093.406417139    ","기타식품판매업","","","","","","","0","0","0","0","임대","0","0","N","0","","",""
"3090000","3090000-114-2004-00003","20041013","","03","폐업","02","폐업","20160516","","","","029939 847","320.00","132881","서울특별시 도봉구 쌍문동 358 ","서울특별시 도봉구 우이천로32길 38 (쌍문동)","01381","우리쌍문할인마트","2016-05-20 15:17:10","I","2018-08-31 23:59:59.0","기타식품판매업","202164.919977603    ","460767.381093697    ","기타식품판매업","","","","","","","0","0","0","0","임대","0","0","N","0","","",""
"3090000","3090000-114-2005-00001","20050111","","03","폐업","02","폐업","20180226","","","","02908 6001","750.00","132872","서울특별시 도봉구 쌍문동 215-1 ","서울특별시 도봉구 해등로26길 7 (쌍문동)","01387","K-마트","2018-02-26 11:21:41","I","2018-08-31 23:59:59.0","기타식품판매업","202807.230907617    ","461791.719629655    ","기타식품판매업","","","","","","","0","0","0","0","임대","","","N","0","","",""
"3090000","3090000-114-2005-00002","20050112","","03","폐업","02","폐업","20200427","","","","","320.00","132801","서울특별시 도봉구 도봉동 63 ","서울특별시 도봉구 도봉로180나길 3 (도봉동)","01319","혜수유통(주) 웰빙할인마트","2020-04-27 11:04:37","U","2020-04-29 02:40:00.0","기타식품판매업","204199.156989282    ","464552.486156478    ","기타식품판매업","","","","","","","0","0","0","0","임대","0","0","N","0","","",""
"3090000","3090000-114-2004-00001","20040904","","03","폐업","02","폐업","20050325","","","","","609.00","132861","서울특별시 도봉구 쌍문동 59 ","","","한국유통(쌍문점)","2004-09-04 00:00:00","I","2018-08-31 23:59:59.0","기타식품판매업","202694.452137399    ","461628.997404004    ","기타식품판매업","","","","","","","0","0","0","0","임대","0","0","N","0","","",""
"3090000","3090000-114-2009-00001","20090406","","03","폐업","02","폐업","20211029","","","","02 9943360","726.00","132918","서울특별시 도봉구 창동 581-65 ","서울특별시 도봉구 덕릉로59가길 9 (창동)","01470","신창식자재마트","2021-10-29 12:07:07","U","2021-10-31 02:40:00.0","기타식품판매업","203348.810465629    ","459757.634551893    ","기타식품판매업","0","0","","","","0","0","0","0","0","임대","0","0","N","0","","",""
"3090000","3090000-114-2009-00003","20090805","","03","폐업","02","폐업","20160303","","","","02 9930507","633.60","132923","서울특별시 도봉구 창동 650-43 ","서울특별시 도봉구 도봉로110다길 38 (창동)","01460","콜마트","2016-03-03 11:17:20","I","2018-08-31 23:59:59.0","기타식품판매업","202926.05261400000  ","460570.27285500000  ","기타식품판매업","","","","","상수도전용","","0","0","0","0","임대","","","N","0","","",""
"3090000","3090000-114-2009-00004","20090924","","03","폐업","02","폐업","20100127","","","","02  991 6986","450.00","132918","서울특별시 도봉구 창동 553-2 1층 ","","","진로마트","2009-09-24 14:49:12","I","2018-08-31 23:59:59.0","기타식품판매업","203151.226589443    ","459468.169735429    ","기타식품판매업","","","","","","","","","","","임대","","","N","0","","",""
"3090000","3090000-114-2010-00001","20100129","","03","폐업","02","폐업","20210120","","","","","450.00","132918","서울특별시 도봉구 창동 553-2 1층 ","서울특별시 도봉구 덕릉로 213 (창동,1층)","","성화마트","2021-01-20 11:10:15","U","2021-01-22 02:40:00.0","기타식품판매업","203151.226589443    ","459468.169735429    ","기타식품판매업","","","","","","","0","0","0","0","임대","","","N","0","","",""
"3090000","3090000-114-2010-00002","20101221","","03","폐업","02","폐업","20181016","","","","02  9557313","690.00","132801","서울특별시 도봉구 도봉동 63 ","서울특별시 도봉구 도봉로180나길 3, 상가동 1층 (도봉동)","01319","(주)이마트에브리데이","2018-10-16 16:29:41","U","2018-10-18 02:35:59.0","기타식품판매업","204199.156989282    ","464552.486156478    ","기타식품판매업","","","","","","","0","0","0","0","임대","","","N","690","","",""
"3090000","3090000-114-2011-00002","20110427","","03","폐업","02","폐업","20151007","","","","02  900 9012","972.00","132919","서울특별시 도봉구 창동 593-9 나동 2층 ","서울특별시 도봉구 덕릉로63가길 60 (창동, 나동 2층)","01463","(주)하준유통","2013-04-17 11:38:51","I","2018-08-31 23:59:59.0","기타식품판매업","203211.661634821    ","460075.326464966    ","기타식품판매업","","","","","","","0","0","0","0","임대","","","N","972","","",""
"3090000","3090000-114-2018-00002","20180625","","03","폐업","02","폐업","20200427","","","","","305.67","132819","서울특별시 도봉구 도봉동 596-9 퍼스트빌오피스텔 ","서울특별시 도봉구 도봉로165길 14, 1층 (도봉동, 퍼스트빌오피스텔)","01307","하이농축산마트","2020-04-27 16:23:56","U","2020-04-29 02:40:00.0","기타식품판매업","203820.343025697    ","463892.861101303    ","기타식품판매업","","","","","","","","","","","","","","N","0","","",""
